,time,avg_gas_price,min_gas_price,max_gas_price,avg_base_fee_per_gas,avg_difficulty,avg_gas_limit,avg_gas_used,avg_size,avg_transaction_count,sum_tx_ether,num_blk,num_trn
0,2021-01-01 00:00:00+00:00,76.27788400871472,1.0,4614.3,,3691035600000000.0,12467550.818181816,12455723.909090912,39.66718181818182,154.31818181818178,9362.266107387302,22,3395
1,2021-01-01 00:05:00+00:00,91.40340631404887,1.0,31998.416996273,,3688275800000000.0,12481425.720000003,12462386.400000002,41.97792000000001,159.08000000000004,14547.700000253142,25,3977
2,2021-01-01 00:10:00+00:00,80.76777734816493,1.0,4597.985852464,,3687250400000000.0,12455992.319999997,12431238.040000001,42.994080000000004,162.44,13567.398570106478,25,4061
3,2021-01-01 00:15:00+00:00,71.58251713931314,1.0,1663.875181666,,3702702300000000.0,12494949.14814815,12483828.11111111,40.50296296296296,148.03703703703704,16570.393123245613,27,3997
4,2021-01-01 00:20:00+00:00,75.04874521287032,1.2e-08,1831.926575016,,3714147300000000.0,12487793.681818182,12474613.727272728,41.158409090909096,156.86363636363635,11697.15276632546,22,3451
5,2021-01-01 00:25:00+00:00,86.13724992182813,1.0,12885.706306378,,3719013300000000.0,12435991.291666668,11385647.583333334,37.051875,153.16666666666669,10697.393252485741,24,3676
6,2021-01-01 00:30:00+00:00,76.47549026775103,1.0,6012.309996924,,3711874200000000.0,12476677.904761905,12466959.952380955,40.273523809523816,165.95238095238093,27803.3986013076,21,3485
7,2021-01-01 00:35:00+00:00,77.33449740128873,1.0,1450.000000001,,3701755500000000.0,12486178.312499998,12474089.750000002,43.0801875,173.0,3845.2674951152244,16,2768
8,2021-01-01 00:40:00+00:00,75.50111825661428,1.0,1266.708644979,,3689551400000000.0,12500249.476190474,12478892.714285715,40.09338095238095,159.8095238095238,3515.289020814417,21,3356
9,2021-01-01 00:45:00+00:00,74.89599759877703,1.0,710.0,,3684520400000000.0,12471483.625,12447132.125000002,40.03854166666665,154.08333333333334,7047.227950728653,24,3698
10,2021-01-01 00:50:00+00:00,71.13694047388763,1.0,2472.103964384,,3698963800000000.0,12451258.14814815,12439966.074074073,36.528259259259265,143.18518518518516,3448.621425116835,27,3866
11,2021-01-01 00:55:00+00:00,76.65487409407557,1.0,3454.974854591,,3699688000000000.0,12489955.894736843,12472535.263157897,41.298157894736846,168.8421052631579,4776.293314268019,19,3208
12,2021-01-01 01:00:00+00:00,82.49334509555318,1.0,829.64843561,,3692578500000000.0,12486032.142857144,12467341.0,43.974666666666664,168.80952380952382,17955.322115889885,21,3545
13,2021-01-01 01:05:00+00:00,85.88703514109201,0.0,7451.787321829,,3682865700000000.0,12480480.5,12444451.636363637,43.552499999999995,164.5909090909091,4205.038777192951,22,3621
14,2021-01-01 01:10:00+00:00,69.28077194821665,0.0,1447.457300963,,3695997600000000.0,12472654.642857144,11557317.285714287,36.84628571428572,143.8928571428572,26345.889261277724,28,4029
15,2021-01-01 01:15:00+00:00,85.5856946571196,1.0,9610.551706241,,3687583800000000.0,12481555.399999999,12464012.4,43.4295,171.35,8545.607933945608,20,3427
16,2021-01-01 01:20:00+00:00,69.79407460560125,1.0,3791.887488293,,3693025200000000.0,12499195.666666668,11548009.888888886,37.69448148148148,158.37037037037038,3439.862503960813,27,4276
17,2021-01-01 01:25:00+00:00,71.03651646261261,1.0,710.0,,3703693000000000.0,12489966.272727275,12457085.863636363,43.97009090909091,161.18181818181816,9846.915044833762,22,3546
18,2021-01-01 01:30:00+00:00,73.37795405668494,2e-09,2000.0,,3695940700000000.0,12455068.56521739,11364171.086956521,38.96830434782609,159.04347826086953,6656.0558424061555,23,3658
19,2021-01-01 01:35:00+00:00,72.23821626863872,1.0,1317.930771443,,3698435500000000.0,12445205.95,12411535.6,45.022800000000004,163.5,3331.8790722114936,20,3270
20,2021-01-01 01:40:00+00:00,70.24085717054429,1.0,336.40380298,,3689406200000000.0,12467038.538461538,11965872.807692308,41.57734615384614,171.46153846153848,7287.304716085411,26,4458
21,2021-01-01 01:45:00+00:00,62.273899707597785,0.0,1600.0,,3708835500000000.0,12498210.935483871,12486641.677419355,37.4161935483871,150.03225806451616,9036.556242800136,31,4651
22,2021-01-01 01:50:00+00:00,61.03303058017491,1.0,2765.570476668,,3720902200000000.0,12496551.88,11484035.440000001,34.527640000000005,152.56,4393.089290261768,25,3814
23,2021-01-01 01:55:00+00:00,61.721818686455535,1.0,2932.84056551,,3736391000000000.0,12491808.814814813,12479792.074074073,38.350555555555545,163.70370370370372,4210.364956827147,27,4420
24,2021-01-01 02:00:00+00:00,61.85230691761478,1.0,3230.405730451,,3751117300000000.0,12498767.653846152,11516928.384615384,37.19896153846154,157.9230769230769,8526.96018603946,26,4106
25,2021-01-01 02:05:00+00:00,61.88016024183639,1.0,1508.563841814,,3756271300000000.0,12491843.481481481,12011118.333333332,39.028666666666666,156.25925925925927,4534.032550737833,27,4219
26,2021-01-01 02:10:00+00:00,56.15212071114392,1.0,1600.0,,3772839000000000.0,12503010.399999997,12052245.600000001,37.95706666666668,154.53333333333333,4191.159140266213,30,4636
27,2021-01-01 02:15:00+00:00,61.03468645358692,0.0,10824.397053135,,3797360200000000.0,12494026.0,12076478.322580643,37.9316129032258,139.00000000000003,9867.498024799037,31,4309
28,2021-01-01 02:20:00+00:00,54.05701575762438,1.0,894.308943094,,3818210000000000.0,12498332.592592593,12474202.814814813,39.558148148148156,164.5185185185185,4905.903643463539,27,4442
29,2021-01-01 02:25:00+00:00,68.76419599896028,1.0,11527.07441309,,3811570600000000.0,12460969.200000001,11202504.799999999,40.252900000000004,169.7,6754.0260330786305,20,3394
30,2021-01-01 02:30:00+00:00,61.74036424756885,0.0,598.401790203,,3805761000000000.0,12479315.57142857,11879042.38095238,40.86642857142857,180.52380952380952,15497.360792483109,21,3791
31,2021-01-01 02:35:00+00:00,63.39684950648341,1.0,1436.040429444,,3803708000000000.0,12491774.904761903,11886204.428571431,40.300285714285714,187.33333333333337,7103.293553067456,21,3934
32,2021-01-01 02:40:00+00:00,59.92716089952397,1.0,1239.864053876,,3797798800000000.0,12496743.4375,12485032.687500002,42.79056249999999,221.3125,10412.27952017743,16,3541
33,2021-01-01 02:45:00+00:00,57.9008940052646,5e-09,610.0,,3797198600000000.0,12471722.828571431,12086283.2,38.99500000000001,181.42857142857147,4892.023673373754,35,6350
34,2021-01-01 02:50:00+00:00,62.97310421824579,1.0,600.0,,3814261400000000.0,12491290.263157895,12482540.263157895,42.26105263157894,198.26315789473685,7158.175940579613,19,3767
35,2021-01-01 02:55:00+00:00,60.26505728715128,1.0,742.77109742,,3812221800000000.0,12497756.590909092,12478845.136363635,42.8120909090909,184.68181818181816,4168.9744088149,22,4063
